country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,percent_variant
Finland,FI,2020-53,TESSy,1782,91,5.1,Yes,B.1.1.7,46,50.5
Finland,FI,2020-53,TESSy,1782,91,5.1,Yes,B.1.351,2,2.2
Finland,FI,2020-53,TESSy,1782,91,5.1,Yes,Other,43,47.3
Finland,FI,2021-01,TESSy,1671,198,11.8,Yes,B.1.1.7,49,24.7
Finland,FI,2021-01,TESSy,1671,198,11.8,Yes,B.1.351,11,5.6
Finland,FI,2021-01,TESSy,1671,198,11.8,Yes,Other,138,69.7
Finland,FI,2021-02,TESSy,1747,241,13.8,Yes,B.1.1.7,95,39.4
Finland,FI,2021-02,TESSy,1747,241,13.8,Yes,B.1.351,1,0.4
Finland,FI,2021-02,TESSy,1747,241,13.8,Yes,Other,145,60.2
Finland,FI,2021-03,TESSy,2243,442,19.7,Yes,B.1.1.7,170,38.5
Finland,FI,2021-03,TESSy,2243,442,19.7,Yes,B.1.351,3,0.7
Finland,FI,2021-03,TESSy,2243,442,19.7,Yes,Other,269,60.9
Finland,FI,2021-04,TESSy,2902,507,17.5,Yes,B.1.1.7,202,39.8
Finland,FI,2021-04,TESSy,2902,507,17.5,Yes,B.1.351,6,1.2
Finland,FI,2021-04,TESSy,2902,507,17.5,Yes,Other,299,59.0
Finland,FI,2021-05,TESSy,2487,784,31.5,Yes,B.1.1.7,442,56.4
Finland,FI,2021-05,TESSy,2487,784,31.5,Yes,B.1.351,28,3.6
Finland,FI,2021-05,TESSy,2487,784,31.5,Yes,P.1,1,0.1
Finland,FI,2021-05,TESSy,2487,784,31.5,Yes,Other,313,39.9
Finland,FI,2021-06,TESSy,2350,1048,44.6,Yes,B.1.1.7,696,66.4
Finland,FI,2021-06,TESSy,2350,1048,44.6,Yes,B.1.351,41,3.9
Finland,FI,2021-06,TESSy,2350,1048,44.6,Yes,Other,311,29.7
Finland,FI,2021-07,TESSy,3813,769,20.2,Yes,B.1.1.7,437,56.8
Finland,FI,2021-07,TESSy,3813,769,20.2,Yes,B.1.351,36,4.7
Finland,FI,2021-07,TESSy,3813,769,20.2,Yes,Other,296,38.5
Finland,FI,2021-08,TESSy,3932,789,20.1,Yes,B.1.1.7,480,60.8
Finland,FI,2021-08,TESSy,3932,789,20.1,Yes,B.1.351,83,10.5
Finland,FI,2021-08,TESSy,3932,789,20.1,Yes,Other,226,28.6
Finland,FI,2021-09,TESSy,4458,551,12.4,Yes,B.1.1.7,349,63.3
Finland,FI,2021-09,TESSy,4458,551,12.4,Yes,B.1.351,28,5.1
Finland,FI,2021-09,TESSy,4458,551,12.4,Yes,Other,174,31.6
Finland,FI,2021-10,TESSy,4812,730,15.2,Yes,B.1.1.7,513,70.3
Finland,FI,2021-10,TESSy,4812,730,15.2,Yes,B.1.351,130,17.8
Finland,FI,2021-10,TESSy,4812,730,15.2,Yes,Other,87,11.9
Finland,FI,2021-11,TESSy,4739,443,9.3,Yes,B.1.1.7,247,55.8
Finland,FI,2021-11,TESSy,4739,443,9.3,Yes,B.1.351,107,24.2
Finland,FI,2021-11,TESSy,4739,443,9.3,Yes,Other,89,20.1
Finland,FI,2021-12,TESSy,4352,346,8.0,Yes,B.1.1.7,190,54.9
Finland,FI,2021-12,TESSy,4352,346,8.0,Yes,B.1.351,91,26.3
Finland,FI,2021-12,TESSy,4352,346,8.0,Yes,Other,65,18.8
Finland,FI,2021-13,TESSy,3312,227,6.9,Yes,B.1.1.7,147,64.8
Finland,FI,2021-13,TESSy,3312,227,6.9,Yes,B.1.351,63,27.8
Finland,FI,2021-13,TESSy,3312,227,6.9,Yes,Other,17,7.5
Finland,FI,2021-14,TESSy,2541,331,13.0,Yes,B.1.1.7,196,59.2
Finland,FI,2021-14,TESSy,2541,331,13.0,Yes,B.1.1.7+E484K,6,1.8
Finland,FI,2021-14,TESSy,2541,331,13.0,Yes,B.1.351,110,33.2
Finland,FI,2021-14,TESSy,2541,331,13.0,Yes,Other,19,5.7
Finland,FI,2021-15,TESSy,2009,155,7.7,Yes,B.1.1.7,100,64.5
Finland,FI,2021-15,TESSy,2009,155,7.7,Yes,B.1.1.7+E484K,1,0.6
Finland,FI,2021-15,TESSy,2009,155,7.7,Yes,B.1.351,51,32.9
Finland,FI,2021-15,TESSy,2009,155,7.7,Yes,Other,3,1.9
Finland,FI,2021-16,TESSy,1650,10,0.6,Yes,B.1.1.7,1,10.0
Finland,FI,2021-16,TESSy,1650,10,0.6,Yes,B.1.1.7+E484K,5,50.0
Finland,FI,2021-16,TESSy,1650,10,0.6,Yes,B.1.351,2,20.0
Finland,FI,2021-16,TESSy,1650,10,0.6,Yes,Other,2,20.0
Finland,FI,2021-17,TESSy,1408,1,0.1,No,B.1.1.7+E484K,1,
France,FR,2020-40,GISAID,80601,97,0.1,Yes,B.1.1.7,0,0.0
France,FR,2020-40,GISAID,80601,97,0.1,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-40,GISAID,80601,97,0.1,Yes,B.1.351,0,0.0
France,FR,2020-40,GISAID,80601,97,0.1,Yes,B.1.427/B.1.429,0,0.0
France,FR,2020-40,GISAID,80601,97,0.1,Yes,B.1.525,0,0.0
France,FR,2020-40,GISAID,80601,97,0.1,Yes,B.1.616,0,0.0
France,FR,2020-40,GISAID,80601,97,0.1,Yes,B.1.617,0,0.0
France,FR,2020-40,GISAID,80601,97,0.1,Yes,B.1.620,0,0.0
France,FR,2020-40,GISAID,80601,97,0.1,Yes,B.1.621,0,0.0
France,FR,2020-40,GISAID,80601,97,0.1,Yes,P.1,0,0.0
France,FR,2020-40,GISAID,80601,97,0.1,Yes,P.3,0,0.0
France,FR,2020-40,GISAID,80601,97,0.1,Yes,Other,97,100.0
France,FR,2020-41,GISAID,115804,102,0.1,Yes,B.1.1.7,0,0.0
France,FR,2020-41,GISAID,115804,102,0.1,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-41,GISAID,115804,102,0.1,Yes,B.1.351,0,0.0
France,FR,2020-41,GISAID,115804,102,0.1,Yes,B.1.427/B.1.429,0,0.0
France,FR,2020-41,GISAID,115804,102,0.1,Yes,B.1.525,0,0.0
France,FR,2020-41,GISAID,115804,102,0.1,Yes,B.1.616,0,0.0
France,FR,2020-41,GISAID,115804,102,0.1,Yes,B.1.617,0,0.0
France,FR,2020-41,GISAID,115804,102,0.1,Yes,B.1.620,0,0.0
France,FR,2020-41,GISAID,115804,102,0.1,Yes,B.1.621,0,0.0
France,FR,2020-41,GISAID,115804,102,0.1,Yes,P.1,0,0.0
France,FR,2020-41,GISAID,115804,102,0.1,Yes,P.3,0,0.0
France,FR,2020-41,GISAID,115804,102,0.1,Yes,Other,102,100.0
France,FR,2020-42,GISAID,162060,94,0.1,Yes,B.1.1.7,0,0.0
France,FR,2020-42,GISAID,162060,94,0.1,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-42,GISAID,162060,94,0.1,Yes,B.1.351,0,0.0
France,FR,2020-42,GISAID,162060,94,0.1,Yes,B.1.427/B.1.429,0,0.0
France,FR,2020-42,GISAID,162060,94,0.1,Yes,B.1.525,0,0.0
France,FR,2020-42,GISAID,162060,94,0.1,Yes,B.1.616,0,0.0
France,FR,2020-42,GISAID,162060,94,0.1,Yes,B.1.617,0,0.0
France,FR,2020-42,GISAID,162060,94,0.1,Yes,B.1.620,0,0.0
France,FR,2020-42,GISAID,162060,94,0.1,Yes,B.1.621,0,0.0
France,FR,2020-42,GISAID,162060,94,0.1,Yes,P.1,0,0.0
France,FR,2020-42,GISAID,162060,94,0.1,Yes,P.3,0,0.0
France,FR,2020-42,GISAID,162060,94,0.1,Yes,Other,94,100.0
France,FR,2020-43,GISAID,241473,141,0.1,Yes,B.1.1.7,0,0.0
France,FR,2020-43,GISAID,241473,141,0.1,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-43,GISAID,241473,141,0.1,Yes,B.1.351,0,0.0
France,FR,2020-43,GISAID,241473,141,0.1,Yes,B.1.427/B.1.429,0,0.0
France,FR,2020-43,GISAID,241473,141,0.1,Yes,B.1.525,0,0.0
France,FR,2020-43,GISAID,241473,141,0.1,Yes,B.1.616,0,0.0
France,FR,2020-43,GISAID,241473,141,0.1,Yes,B.1.617,0,0.0
France,FR,2020-43,GISAID,241473,141,0.1,Yes,B.1.620,0,0.0
France,FR,2020-43,GISAID,241473,141,0.1,Yes,B.1.621,0,0.0
France,FR,2020-43,GISAID,241473,141,0.1,Yes,P.1,0,0.0
France,FR,2020-43,GISAID,241473,141,0.1,Yes,P.3,0,0.0
France,FR,2020-43,GISAID,241473,141,0.1,Yes,Other,141,100.0
France,FR,2020-44,GISAID,275408,100,0.0,Yes,B.1.1.7,0,0.0
France,FR,2020-44,GISAID,275408,100,0.0,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-44,GISAID,275408,100,0.0,Yes,B.1.351,0,0.0
France,FR,2020-44,GISAID,275408,100,0.0,Yes,B.1.427/B.1.429,0,0.0
France,FR,2020-44,GISAID,275408,100,0.0,Yes,B.1.525,0,0.0
France,FR,2020-44,GISAID,275408,100,0.0,Yes,B.1.616,0,0.0
France,FR,2020-44,GISAID,275408,100,0.0,Yes,B.1.617,0,0.0
France,FR,2020-44,GISAID,275408,100,0.0,Yes,B.1.620,0,0.0
France,FR,2020-44,GISAID,275408,100,0.0,Yes,B.1.621,0,0.0
France,FR,2020-44,GISAID,275408,100,0.0,Yes,P.1,0,0.0
France,FR,2020-44,GISAID,275408,100,0.0,Yes,P.3,0,0.0
France,FR,2020-44,GISAID,275408,100,0.0,Yes,Other,100,100.0
France,FR,2020-45,GISAID,373409,70,0.0,Yes,B.1.1.7,0,0.0
France,FR,2020-45,GISAID,373409,70,0.0,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-45,GISAID,373409,70,0.0,Yes,B.1.351,0,0.0
France,FR,2020-45,GISAID,373409,70,0.0,Yes,B.1.427/B.1.429,0,0.0
France,FR,2020-45,GISAID,373409,70,0.0,Yes,B.1.525,0,0.0
France,FR,2020-45,GISAID,373409,70,0.0,Yes,B.1.616,0,0.0
France,FR,2020-45,GISAID,373409,70,0.0,Yes,B.1.617,0,0.0
France,FR,2020-45,GISAID,373409,70,0.0,Yes,B.1.620,0,0.0
France,FR,2020-45,GISAID,373409,70,0.0,Yes,B.1.621,0,0.0
France,FR,2020-45,GISAID,373409,70,0.0,Yes,P.1,0,0.0
France,FR,2020-45,GISAID,373409,70,0.0,Yes,P.3,0,0.0
France,FR,2020-45,GISAID,373409,70,0.0,Yes,Other,70,100.0
France,FR,2020-46,GISAID,194503,91,0.0,Yes,B.1.1.7,0,0.0
France,FR,2020-46,GISAID,194503,91,0.0,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-46,GISAID,194503,91,0.0,Yes,B.1.351,0,0.0
France,FR,2020-46,GISAID,194503,91,0.0,Yes,B.1.427/B.1.429,0,0.0
France,FR,2020-46,GISAID,194503,91,0.0,Yes,B.1.525,0,0.0
France,FR,2020-46,GISAID,194503,91,0.0,Yes,B.1.616,0,0.0
France,FR,2020-46,GISAID,194503,91,0.0,Yes,B.1.617,0,0.0
France,FR,2020-46,GISAID,194503,91,0.0,Yes,B.1.620,0,0.0
France,FR,2020-46,GISAID,194503,91,0.0,Yes,B.1.621,0,0.0
France,FR,2020-46,GISAID,194503,91,0.0,Yes,P.1,0,0.0
France,FR,2020-46,GISAID,194503,91,0.0,Yes,P.3,0,0.0
France,FR,2020-46,GISAID,194503,91,0.0,Yes,Other,91,100.0
France,FR,2020-47,GISAID,158381,115,0.1,Yes,B.1.1.7,2,1.7
France,FR,2020-47,GISAID,158381,115,0.1,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-47,GISAID,158381,115,0.1,Yes,B.1.351,0,0.0
France,FR,2020-47,GISAID,158381,115,0.1,Yes,B.1.427/B.1.429,0,0.0
France,FR,2020-47,GISAID,158381,115,0.1,Yes,B.1.525,0,0.0
France,FR,2020-47,GISAID,158381,115,0.1,Yes,B.1.616,0,0.0
France,FR,2020-47,GISAID,158381,115,0.1,Yes,B.1.617,0,0.0
France,FR,2020-47,GISAID,158381,115,0.1,Yes,B.1.620,0,0.0
France,FR,2020-47,GISAID,158381,115,0.1,Yes,B.1.621,0,0.0
France,FR,2020-47,GISAID,158381,115,0.1,Yes,P.1,0,0.0
France,FR,2020-47,GISAID,158381,115,0.1,Yes,P.3,0,0.0
France,FR,2020-47,GISAID,158381,115,0.1,Yes,Other,113,98.3
France,FR,2020-48,GISAID,78275,78,0.1,Yes,B.1.1.7,0,0.0
France,FR,2020-48,GISAID,78275,78,0.1,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-48,GISAID,78275,78,0.1,Yes,B.1.351,0,0.0
France,FR,2020-48,GISAID,78275,78,0.1,Yes,B.1.427/B.1.429,0,0.0
France,FR,2020-48,GISAID,78275,78,0.1,Yes,B.1.525,0,0.0
France,FR,2020-48,GISAID,78275,78,0.1,Yes,B.1.616,0,0.0
France,FR,2020-48,GISAID,78275,78,0.1,Yes,B.1.617,0,0.0
France,FR,2020-48,GISAID,78275,78,0.1,Yes,B.1.620,0,0.0
France,FR,2020-48,GISAID,78275,78,0.1,Yes,B.1.621,0,0.0
France,FR,2020-48,GISAID,78275,78,0.1,Yes,P.1,0,0.0
France,FR,2020-48,GISAID,78275,78,0.1,Yes,P.3,0,0.0
France,FR,2020-48,GISAID,78275,78,0.1,Yes,Other,78,100.0
France,FR,2020-49,GISAID,74014,115,0.2,Yes,B.1.1.7,1,0.9
France,FR,2020-49,GISAID,74014,115,0.2,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-49,GISAID,74014,115,0.2,Yes,B.1.351,0,0.0
France,FR,2020-49,GISAID,74014,115,0.2,Yes,B.1.427/B.1.429,0,0.0
France,FR,2020-49,GISAID,74014,115,0.2,Yes,B.1.525,0,0.0
France,FR,2020-49,GISAID,74014,115,0.2,Yes,B.1.616,0,0.0
France,FR,2020-49,GISAID,74014,115,0.2,Yes,B.1.617,0,0.0
France,FR,2020-49,GISAID,74014,115,0.2,Yes,B.1.620,0,0.0
France,FR,2020-49,GISAID,74014,115,0.2,Yes,B.1.621,0,0.0
France,FR,2020-49,GISAID,74014,115,0.2,Yes,P.1,0,0.0
France,FR,2020-49,GISAID,74014,115,0.2,Yes,P.3,0,0.0
France,FR,2020-49,GISAID,74014,115,0.2,Yes,Other,114,99.1
France,FR,2020-50,GISAID,84355,76,0.1,Yes,B.1.1.7,1,1.3
France,FR,2020-50,GISAID,84355,76,0.1,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-50,GISAID,84355,76,0.1,Yes,B.1.351,0,0.0
France,FR,2020-50,GISAID,84355,76,0.1,Yes,B.1.427/B.1.429,0,0.0
France,FR,2020-50,GISAID,84355,76,0.1,Yes,B.1.525,0,0.0
France,FR,2020-50,GISAID,84355,76,0.1,Yes,B.1.616,0,0.0
France,FR,2020-50,GISAID,84355,76,0.1,Yes,B.1.617,0,0.0
France,FR,2020-50,GISAID,84355,76,0.1,Yes,B.1.620,0,0.0
France,FR,2020-50,GISAID,84355,76,0.1,Yes,B.1.621,0,0.0
France,FR,2020-50,GISAID,84355,76,0.1,Yes,P.1,0,0.0
France,FR,2020-50,GISAID,84355,76,0.1,Yes,P.3,0,0.0
France,FR,2020-50,GISAID,84355,76,0.1,Yes,Other,75,98.7
France,FR,2020-51,GISAID,96502,159,0.2,Yes,B.1.1.7,0,0.0
France,FR,2020-51,GISAID,96502,159,0.2,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-51,GISAID,96502,159,0.2,Yes,B.1.351,0,0.0
France,FR,2020-51,GISAID,96502,159,0.2,Yes,B.1.427/B.1.429,0,0.0
France,FR,2020-51,GISAID,96502,159,0.2,Yes,B.1.525,0,0.0
France,FR,2020-51,GISAID,96502,159,0.2,Yes,B.1.616,0,0.0
France,FR,2020-51,GISAID,96502,159,0.2,Yes,B.1.617,0,0.0
France,FR,2020-51,GISAID,96502,159,0.2,Yes,B.1.620,0,0.0
France,FR,2020-51,GISAID,96502,159,0.2,Yes,B.1.621,0,0.0
France,FR,2020-51,GISAID,96502,159,0.2,Yes,P.1,0,0.0
France,FR,2020-51,GISAID,96502,159,0.2,Yes,P.3,0,0.0
France,FR,2020-51,GISAID,96502,159,0.2,Yes,Other,159,100.0
France,FR,2020-52,GISAID,89292,184,0.2,Yes,B.1.1.7,28,15.2
France,FR,2020-52,GISAID,89292,184,0.2,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-52,GISAID,89292,184,0.2,Yes,B.1.351,5,2.7
France,FR,2020-52,GISAID,89292,184,0.2,Yes,B.1.427/B.1.429,0,0.0
France,FR,2020-52,GISAID,89292,184,0.2,Yes,B.1.525,0,0.0
France,FR,2020-52,GISAID,89292,184,0.2,Yes,B.1.616,0,0.0
France,FR,2020-52,GISAID,89292,184,0.2,Yes,B.1.617,0,0.0
France,FR,2020-52,GISAID,89292,184,0.2,Yes,B.1.620,0,0.0
France,FR,2020-52,GISAID,89292,184,0.2,Yes,B.1.621,0,0.0
France,FR,2020-52,GISAID,89292,184,0.2,Yes,P.1,0,0.0
France,FR,2020-52,GISAID,89292,184,0.2,Yes,P.3,0,0.0
France,FR,2020-52,GISAID,89292,184,0.2,Yes,Other,151,82.1
France,FR,2020-53,GISAID,93082,213,0.2,Yes,B.1.1.7,50,23.5
France,FR,2020-53,GISAID,93082,213,0.2,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-53,GISAID,93082,213,0.2,Yes,B.1.351,2,0.9
France,FR,2020-53,GISAID,93082,213,0.2,Yes,B.1.427/B.1.429,0,0.0
France,FR,2020-53,GISAID,93082,213,0.2,Yes,B.1.525,0,0.0
France,FR,2020-53,GISAID,93082,213,0.2,Yes,B.1.616,0,0.0
France,FR,2020-53,GISAID,93082,213,0.2,Yes,B.1.617,0,0.0
France,FR,2020-53,GISAID,93082,213,0.2,Yes,B.1.620,0,0.0
France,FR,2020-53,GISAID,93082,213,0.2,Yes,B.1.621,0,0.0
France,FR,2020-53,GISAID,93082,213,0.2,Yes,P.1,0,0.0
France,FR,2020-53,GISAID,93082,213,0.2,Yes,P.3,0,0.0
France,FR,2020-53,GISAID,93082,213,0.2,Yes,Other,161,75.6
France,FR,2021-01,GISAID,127528,544,0.4,Yes,B.1.1.7,200,36.8
France,FR,2021-01,GISAID,127528,544,0.4,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-01,GISAID,127528,544,0.4,Yes,B.1.351,5,0.9
France,FR,2021-01,GISAID,127528,544,0.4,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-01,GISAID,127528,544,0.4,Yes,B.1.525,2,0.4
France,FR,2021-01,GISAID,127528,544,0.4,Yes,B.1.616,0,0.0
France,FR,2021-01,GISAID,127528,544,0.4,Yes,B.1.617,0,0.0
France,FR,2021-01,GISAID,127528,544,0.4,Yes,B.1.620,0,0.0
France,FR,2021-01,GISAID,127528,544,0.4,Yes,B.1.621,0,0.0
France,FR,2021-01,GISAID,127528,544,0.4,Yes,P.1,0,0.0
France,FR,2021-01,GISAID,127528,544,0.4,Yes,P.3,0,0.0
France,FR,2021-01,GISAID,127528,544,0.4,Yes,Other,337,61.9
France,FR,2021-02,GISAID,127733,599,0.5,Yes,B.1.1.7,249,41.6
France,FR,2021-02,GISAID,127733,599,0.5,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-02,GISAID,127733,599,0.5,Yes,B.1.351,12,2.0
France,FR,2021-02,GISAID,127733,599,0.5,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-02,GISAID,127733,599,0.5,Yes,B.1.525,0,0.0
France,FR,2021-02,GISAID,127733,599,0.5,Yes,B.1.616,0,0.0
France,FR,2021-02,GISAID,127733,599,0.5,Yes,B.1.617,0,0.0
France,FR,2021-02,GISAID,127733,599,0.5,Yes,B.1.620,0,0.0
France,FR,2021-02,GISAID,127733,599,0.5,Yes,B.1.621,0,0.0
France,FR,2021-02,GISAID,127733,599,0.5,Yes,P.1,0,0.0
France,FR,2021-02,GISAID,127733,599,0.5,Yes,P.3,0,0.0
France,FR,2021-02,GISAID,127733,599,0.5,Yes,Other,338,56.4
France,FR,2021-03,GISAID,142628,673,0.5,Yes,B.1.1.7,246,36.6
France,FR,2021-03,GISAID,142628,673,0.5,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-03,GISAID,142628,673,0.5,Yes,B.1.351,26,3.9
France,FR,2021-03,GISAID,142628,673,0.5,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-03,GISAID,142628,673,0.5,Yes,B.1.525,3,0.4
France,FR,2021-03,GISAID,142628,673,0.5,Yes,B.1.616,0,0.0
France,FR,2021-03,GISAID,142628,673,0.5,Yes,B.1.617,0,0.0
France,FR,2021-03,GISAID,142628,673,0.5,Yes,B.1.620,0,0.0
France,FR,2021-03,GISAID,142628,673,0.5,Yes,B.1.621,0,0.0
France,FR,2021-03,GISAID,142628,673,0.5,Yes,P.1,3,0.4
France,FR,2021-03,GISAID,142628,673,0.5,Yes,P.3,0,0.0
France,FR,2021-03,GISAID,142628,673,0.5,Yes,Other,395,58.7
France,FR,2021-04,GISAID,143497,1563,1.1,Yes,B.1.1.7,795,50.9
France,FR,2021-04,GISAID,143497,1563,1.1,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-04,GISAID,143497,1563,1.1,Yes,B.1.351,67,4.3
France,FR,2021-04,GISAID,143497,1563,1.1,Yes,B.1.427/B.1.429,1,0.1
France,FR,2021-04,GISAID,143497,1563,1.1,Yes,B.1.525,1,0.1
France,FR,2021-04,GISAID,143497,1563,1.1,Yes,B.1.616,1,0.1
France,FR,2021-04,GISAID,143497,1563,1.1,Yes,B.1.617,0,0.0
France,FR,2021-04,GISAID,143497,1563,1.1,Yes,B.1.620,0,0.0
France,FR,2021-04,GISAID,143497,1563,1.1,Yes,B.1.621,0,0.0
France,FR,2021-04,GISAID,143497,1563,1.1,Yes,P.1,7,0.4
France,FR,2021-04,GISAID,143497,1563,1.1,Yes,P.3,0,0.0
France,FR,2021-04,GISAID,143497,1563,1.1,Yes,Other,691,44.2
France,FR,2021-05,GISAID,139934,1316,0.9,Yes,B.1.1.7,874,66.4
France,FR,2021-05,GISAID,139934,1316,0.9,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-05,GISAID,139934,1316,0.9,Yes,B.1.351,59,4.5
France,FR,2021-05,GISAID,139934,1316,0.9,Yes,B.1.427/B.1.429,1,0.1
France,FR,2021-05,GISAID,139934,1316,0.9,Yes,B.1.525,0,0.0
France,FR,2021-05,GISAID,139934,1316,0.9,Yes,B.1.616,0,0.0
France,FR,2021-05,GISAID,139934,1316,0.9,Yes,B.1.617,0,0.0
France,FR,2021-05,GISAID,139934,1316,0.9,Yes,B.1.620,0,0.0
France,FR,2021-05,GISAID,139934,1316,0.9,Yes,B.1.621,0,0.0
France,FR,2021-05,GISAID,139934,1316,0.9,Yes,P.1,1,0.1
France,FR,2021-05,GISAID,139934,1316,0.9,Yes,P.3,0,0.0
France,FR,2021-05,GISAID,139934,1316,0.9,Yes,Other,381,29.0
France,FR,2021-06,GISAID,128115,818,0.6,Yes,B.1.1.7,392,47.9
France,FR,2021-06,GISAID,128115,818,0.6,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-06,GISAID,128115,818,0.6,Yes,B.1.351,49,6.0
France,FR,2021-06,GISAID,128115,818,0.6,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-06,GISAID,128115,818,0.6,Yes,B.1.525,0,0.0
France,FR,2021-06,GISAID,128115,818,0.6,Yes,B.1.616,3,0.4
France,FR,2021-06,GISAID,128115,818,0.6,Yes,B.1.617,0,0.0
France,FR,2021-06,GISAID,128115,818,0.6,Yes,B.1.620,0,0.0
France,FR,2021-06,GISAID,128115,818,0.6,Yes,B.1.621,0,0.0
France,FR,2021-06,GISAID,128115,818,0.6,Yes,P.1,0,0.0
France,FR,2021-06,GISAID,128115,818,0.6,Yes,P.3,0,0.0
France,FR,2021-06,GISAID,128115,818,0.6,Yes,Other,374,45.7
France,FR,2021-07,GISAID,140018,1141,0.8,Yes,B.1.1.7,522,45.7
France,FR,2021-07,GISAID,140018,1141,0.8,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-07,GISAID,140018,1141,0.8,Yes,B.1.351,54,4.7
France,FR,2021-07,GISAID,140018,1141,0.8,Yes,B.1.427/B.1.429,2,0.2
France,FR,2021-07,GISAID,140018,1141,0.8,Yes,B.1.525,3,0.3
France,FR,2021-07,GISAID,140018,1141,0.8,Yes,B.1.616,1,0.1
France,FR,2021-07,GISAID,140018,1141,0.8,Yes,B.1.617,0,0.0
France,FR,2021-07,GISAID,140018,1141,0.8,Yes,B.1.620,0,0.0
France,FR,2021-07,GISAID,140018,1141,0.8,Yes,B.1.621,0,0.0
France,FR,2021-07,GISAID,140018,1141,0.8,Yes,P.1,3,0.3
France,FR,2021-07,GISAID,140018,1141,0.8,Yes,P.3,0,0.0
France,FR,2021-07,GISAID,140018,1141,0.8,Yes,Other,556,48.7
France,FR,2021-08,GISAID,150787,895,0.6,Yes,B.1.1.7,379,42.3
France,FR,2021-08,GISAID,150787,895,0.6,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-08,GISAID,150787,895,0.6,Yes,B.1.351,59,6.6
France,FR,2021-08,GISAID,150787,895,0.6,Yes,B.1.427/B.1.429,2,0.2
France,FR,2021-08,GISAID,150787,895,0.6,Yes,B.1.525,5,0.6
France,FR,2021-08,GISAID,150787,895,0.6,Yes,B.1.616,1,0.1
France,FR,2021-08,GISAID,150787,895,0.6,Yes,B.1.617,0,0.0
France,FR,2021-08,GISAID,150787,895,0.6,Yes,B.1.620,1,0.1
France,FR,2021-08,GISAID,150787,895,0.6,Yes,B.1.621,0,0.0
France,FR,2021-08,GISAID,150787,895,0.6,Yes,P.1,5,0.6
France,FR,2021-08,GISAID,150787,895,0.6,Yes,P.3,0,0.0
France,FR,2021-08,GISAID,150787,895,0.6,Yes,Other,443,49.5
France,FR,2021-09,GISAID,148265,2039,1.4,Yes,B.1.1.7,1313,64.4
France,FR,2021-09,GISAID,148265,2039,1.4,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-09,GISAID,148265,2039,1.4,Yes,B.1.351,127,6.2
France,FR,2021-09,GISAID,148265,2039,1.4,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-09,GISAID,148265,2039,1.4,Yes,B.1.525,11,0.5
France,FR,2021-09,GISAID,148265,2039,1.4,Yes,B.1.616,2,0.1
France,FR,2021-09,GISAID,148265,2039,1.4,Yes,B.1.617,0,0.0
France,FR,2021-09,GISAID,148265,2039,1.4,Yes,B.1.620,0,0.0
France,FR,2021-09,GISAID,148265,2039,1.4,Yes,B.1.621,0,0.0
France,FR,2021-09,GISAID,148265,2039,1.4,Yes,P.1,9,0.4
France,FR,2021-09,GISAID,148265,2039,1.4,Yes,P.3,0,0.0
France,FR,2021-09,GISAID,148265,2039,1.4,Yes,Other,577,28.3
France,FR,2021-10,GISAID,167429,1320,0.8,Yes,B.1.1.7,841,63.7
France,FR,2021-10,GISAID,167429,1320,0.8,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-10,GISAID,167429,1320,0.8,Yes,B.1.351,93,7.0
France,FR,2021-10,GISAID,167429,1320,0.8,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-10,GISAID,167429,1320,0.8,Yes,B.1.525,17,1.3
France,FR,2021-10,GISAID,167429,1320,0.8,Yes,B.1.616,1,0.1
France,FR,2021-10,GISAID,167429,1320,0.8,Yes,B.1.617,0,0.0
